line_1,suburb,postal_code,state,country,location
27 POINCIANA CRESCENT,BUNDALL,4217,QLD,AUSTRALIA,"{'longitude': 153.40211949, 'latitude': -27.99889746}"
7 TULIP LANE,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.04188533, 'latitude': -26.68959084}"
45 IANDO STREET,COOMBABAH,4216,QLD,AUSTRALIA,"{'longitude': 153.37638488, 'latitude': -27.89544028}"
"UNIT 26, 4 BUDERIM AVENUE",ALEXANDRA HEADLAND,4572,QLD,AUSTRALIA,"{'longitude': 153.11373308, 'latitude': -26.67584162}"
6 CHALLENGER WAY,COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.35768352, 'latitude': -27.84242563}"
25 HARLEY STREET,LABRADOR,4215,QLD,AUSTRALIA,"{'longitude': 153.39817318, 'latitude': -27.93779943}"
"UNIT 7, 36 BURNETT STREET",MOOLOOLABA,4557,QLD,AUSTRALIA,"{'longitude': 153.11919143, 'latitude': -26.68271139}"
2108 THE CIRCLE,HOPE ISLAND,4212,QLD,AUSTRALIA,"{'longitude': 153.37930222, 'latitude': -27.86067628}"
"UNIT 7, 435 CYPRESS TERRACE NORTH",PALM BEACH,4221,QLD,AUSTRALIA,"{'longitude': 153.46132773, 'latitude': -28.10379656}"
"UNIT 2303, 42 LAVER DRIVE",ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.37818791, 'latitude': -28.07773854}"
33 GIDEON GARDENS,PIMPAMA,4209,QLD,AUSTRALIA,"{'longitude': 153.31575976, 'latitude': -27.83347451}"
35 LARA DRIVE,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.06283191, 'latitude': -26.69401591}"
1047 ROSEBANK WAY,HOPE ISLAND,4212,QLD,AUSTRALIA,"{'longitude': 153.3498082, 'latitude': -27.86307547}"
2 OLD MALENY ROAD,LANDSBOROUGH,4550,QLD,AUSTRALIA,"{'longitude': 152.937064, 'latitude': -26.79344609}"
5 SAN MICHELE COURT,BROADBEACH WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.41507463, 'latitude': -28.0206692}"
"UNIT 2, 1227 GOLD COAST HIGHWAY",PALM BEACH,4221,QLD,AUSTRALIA,"{'longitude': 153.46844911, 'latitude': -28.11317294}"
27 TUENA STREET,MUDGEERABA,4213,QLD,AUSTRALIA,"{'longitude': 153.34512864, 'latitude': -28.08314375}"
39 TUENA STREET,MUDGEERABA,4213,QLD,AUSTRALIA,"{'longitude': 153.34487684, 'latitude': -28.08441399}"
7 SPRING COURT,NERANG,4211,QLD,AUSTRALIA,"{'longitude': 153.33618656, 'latitude': -28.00675499}"
14 REGENCY COURT,PEREGIAN SPRINGS,4573,QLD,AUSTRALIA,"{'longitude': 153.07449133, 'latitude': -26.49721499}"
12 TREE VIEW CRESCENT,LITTLE MOUNTAIN,4551,QLD,AUSTRALIA,"{'longitude': 153.09455252, 'latitude': -26.78256895}"
41 MARKERI STREET,MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.43204889, 'latitude': -28.04868944}"
17 APPLE CRESCENT,CALOUNDRA WEST,4551,QLD,AUSTRALIA,"{'longitude': 153.08933277, 'latitude': -26.80522997}"
16 MALLEE CLOSE,CALOUNDRA WEST,4551,QLD,AUSTRALIA,"{'longitude': 153.11074567, 'latitude': -26.78642866}"
13 MARRANTIN COURT,CARRARA,4211,QLD,AUSTRALIA,"{'longitude': 153.35738534, 'latitude': -28.01950641}"
"UNIT 16, 7 CAMPBELL STREET",BUNDALL,4217,QLD,AUSTRALIA,"{'longitude': 153.40136898, 'latitude': -28.0266964}"
3 LAUNCH ROAD,MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42757598, 'latitude': -28.05926948}"
20 ADELAIDE CRESCENT,ORMEAU HILLS,4208,QLD,AUSTRALIA,"{'longitude': 153.25026857, 'latitude': -27.80138496}"
"UNIT 4907, 5 HARBOUR SIDE COURT",BIGGERA WATERS,4216,QLD,AUSTRALIA,"{'longitude': 153.3932443, 'latitude': -27.93154516}"
"UNIT 2, 29 TEAL AVENUE",PARADISE POINT,4216,QLD,AUSTRALIA,"{'longitude': 153.39411169, 'latitude': -27.88129861}"
19 ATTENBOROUGH CLOSE,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.08007016, 'latitude': -26.6958586}"
"UNIT 6, 7 ESPLANADE WEST",PARADISE POINT,4216,QLD,AUSTRALIA,"{'longitude': 153.39577324, 'latitude': -27.8759906}"
"UNIT 16, 2 CONCORD CIRCUIT",ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.39407929, 'latitude': -28.06116085}"
1 TAILSLIDE CRESCENT,BOKARINA,4575,QLD,AUSTRALIA,"{'longitude': 153.13028145, 'latitude': -26.74245423}"
6 CRANBOURNE COURT,ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.39987015, 'latitude': -28.05655399}"
83 CUTTERS WAY,BLI BLI,4560,QLD,AUSTRALIA,"{'longitude': 153.03421195, 'latitude': -26.6265242}"
44 CUPANIA STREET,MUDJIMBA,4564,QLD,AUSTRALIA,"{'longitude': 153.09570786, 'latitude': -26.61640583}"
48 CITRON CRESCENT,HELENSVALE,4212,QLD,AUSTRALIA,"{'longitude': 153.34158631, 'latitude': -27.93679913}"
"UNIT 24, 92 GUINEAS CREEK ROAD",CURRUMBIN WATERS,4223,QLD,AUSTRALIA,"{'longitude': 153.46628446, 'latitude': -28.1410961}"
63 GUINEAS CREEK ROAD,ELANORA,4221,QLD,AUSTRALIA,"{'longitude': 153.46562691, 'latitude': -28.13749854}"
"UNIT 12, 21 MAHIA TERRACE",KINGS BEACH,4551,QLD,AUSTRALIA,"{'longitude': 153.13977018, 'latitude': -26.80358005}"
12 ALINJARRA DRIVE,TUGUN,4224,QLD,AUSTRALIA,"{'longitude': 153.48311805, 'latitude': -28.15129587}"
3 KOORALBYN COURT,NAMBOUR,4560,QLD,AUSTRALIA,"{'longitude': 152.95979589, 'latitude': -26.64170301}"
4 PITURI PLACE,ORMEAU,4208,QLD,AUSTRALIA,"{'longitude': 153.24046994, 'latitude': -27.76491182}"
11 SHARON CRESCENT,MOUNTAIN CREEK,4557,QLD,AUSTRALIA,"{'longitude': 153.10053505, 'latitude': -26.69228813}"
"UNIT 2, 36 COOINDA CRESCENT",MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.07820978, 'latitude': -26.65077203}"
25 PATONGA STREET,ASHMORE,4214,QLD,AUSTRALIA,"{'longitude': 153.37776054, 'latitude': -27.98393342}"
"UNIT 2, 30 BURLEIGH STREET",BURLEIGH HEADS,4220,QLD,AUSTRALIA,"{'longitude': 153.44674126, 'latitude': -28.08884721}"
4 ELOUERA CLOSE,LANDSBOROUGH,4550,QLD,AUSTRALIA,"{'longitude': 152.95676205, 'latitude': -26.80748837}"
26 HOCKING STREET,NAMBOUR,4560,QLD,AUSTRALIA,"{'longitude': 152.96497336, 'latitude': -26.62870961}"
124 COES CREEK ROAD,COES CREEK,4560,QLD,AUSTRALIA,"{'longitude': 152.94711721, 'latitude': -26.644618}"
"UNIT 1202, 9 MARKET LANE",MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.09126663, 'latitude': -26.65714223}"
"UNIT 1207, 33 T E PETERS DRIVE",BROADBEACH WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42618123, 'latitude': -28.02671739}"
13 MACKENZIE DRIVE,MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.07533361, 'latitude': -26.66377555}"
14 WATTLEPARK LANE,ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.39592174, 'latitude': -28.05901156}"
"UNIT 2307, 3 MAIN STREET",VARSITY LAKES,4227,QLD,AUSTRALIA,"{'longitude': 153.40802324, 'latitude': -28.07909521}"
"UNIT 377, 52 UNIVERSITY WAY",SIPPY DOWNS,4556,QLD,AUSTRALIA,"{'longitude': 153.0499636, 'latitude': -26.72221136}"
4 KINGSTON HEATH PLACE,ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.39197737, 'latitude': -28.06393462}"
"UNIT 263, 25 SAINT VINCENTS COURT",MINYAMA,4575,QLD,AUSTRALIA,"{'longitude': 153.11978329, 'latitude': -26.70182033}"
51 STANFIELD DRIVE,UPPER COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.27921354, 'latitude': -27.89639275}"
51 WHITEASH ROAD,BONOGIN,4213,QLD,AUSTRALIA,"{'longitude': 153.34354022, 'latitude': -28.14673121}"
15 SURFERS AVENUE,MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.43175447, 'latitude': -28.03906476}"
434 BONOGIN ROAD,BONOGIN,4213,QLD,AUSTRALIA,"{'longitude': 153.34456561, 'latitude': -28.13638527}"
31 ALFRED STREET,SHELLY BEACH,4551,QLD,AUSTRALIA,"{'longitude': 153.14308459, 'latitude': -26.79673447}"
31 NICKEL STREET,PIMPAMA,4209,QLD,AUSTRALIA,"{'longitude': 153.30759893, 'latitude': -27.82723962}"
14 LANCELIN DRIVE,MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.4213174, 'latitude': -28.06347159}"
6 PERKINS CLOSE,REEDY CREEK,4227,QLD,AUSTRALIA,"{'longitude': 153.39302728, 'latitude': -28.12187029}"
46 TOWNSEND ROAD,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.04069996, 'latitude': -26.68992665}"
1 CONNORS CLOSE,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.07061119, 'latitude': -26.69804168}"
5 ALBERT STREET,SHELLY BEACH,4551,QLD,AUSTRALIA,"{'longitude': 153.14619111, 'latitude': -26.79565209}"
12 COPPER CRESCENT,CALOUNDRA WEST,4551,QLD,AUSTRALIA,"{'longitude': 153.09638767, 'latitude': -26.80350146}"
40A MALINYA DRIVE,BUDDINA,4575,QLD,AUSTRALIA,"{'longitude': 153.13212807, 'latitude': -26.70843587}"
1 SUMMERLAND KEY,BROADBEACH WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42050322, 'latitude': -28.02740157}"
97 CLIFF BARRONS ROAD,KINGSHOLME,4208,QLD,AUSTRALIA,"{'longitude': 153.21913638, 'latitude': -27.81160584}"
1 CATHMOR COURT,OXENFORD,4210,QLD,AUSTRALIA,"{'longitude': 153.29849234, 'latitude': -27.92205813}"
182 DIXON DRIVE,PIMPAMA,4209,QLD,AUSTRALIA,"{'longitude': 153.32238262, 'latitude': -27.83479167}"
71 GOONAWARRA DRIVE,MOOLOOLABA,4557,QLD,AUSTRALIA,"{'longitude': 153.11161203, 'latitude': -26.68080695}"
"UNIT 5, 26 GOONAWARRA DRIVE",MOOLOOLABA,4557,QLD,AUSTRALIA,"{'longitude': 153.11621915, 'latitude': -26.68065401}"
"UNIT 14, 15 ANCONA STREET",CARRARA,4211,QLD,AUSTRALIA,"{'longitude': 153.35067351, 'latitude': -28.01206115}"
6 OCEAN COURT,SHELLY BEACH,4551,QLD,AUSTRALIA,"{'longitude': 153.14768823, 'latitude': -26.79407827}"
251 GOLDMINE ROAD,ORMEAU,4208,QLD,AUSTRALIA,"{'longitude': 153.26278209, 'latitude': -27.76334597}"
4 MINGALETTA DRIVE,ASHMORE,4214,QLD,AUSTRALIA,"{'longitude': 153.37718967, 'latitude': -27.99514091}"
2 WHIPBIRD COURT,BURLEIGH WATERS,4220,QLD,AUSTRALIA,"{'longitude': 153.42135178, 'latitude': -28.09427907}"
3 TRILLERS AVENUE,COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.32904603, 'latitude': -27.8434794}"
"UNIT 20, 9 BRADFORD STREET",LABRADOR,4215,QLD,AUSTRALIA,"{'longitude': 153.40711079, 'latitude': -27.95072036}"
"UNIT 2, 32 HILDA STREET",MERMAID BEACH,4218,QLD,AUSTRALIA,"{'longitude': 153.43635684, 'latitude': -28.04770005}"
"UNIT 1, 7 STEPHANIE COURT",LABRADOR,4215,QLD,AUSTRALIA,"{'longitude': 153.39603268, 'latitude': -27.94465995}"
24 MCGREGOR COURT,MOOLOOLAH VALLEY,4553,QLD,AUSTRALIA,"{'longitude': 152.9586553, 'latitude': -26.7742885}"
"UNIT 2, 127 CENTRAL STREET",LABRADOR,4215,QLD,AUSTRALIA,"{'longitude': 153.39780442, 'latitude': -27.94762356}"
14B DINJIRRA COURT,TUGUN,4224,QLD,AUSTRALIA,"{'longitude': 153.48656247, 'latitude': -28.15288203}"
12 AUGUSTA COURT,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.08616289, 'latitude': -26.69285914}"
150 MAIN STREET,MONTVILLE,4560,QLD,AUSTRALIA,"{'longitude': 152.892257, 'latitude': -26.68924522}"
16 FANNON COURT,PIMPAMA,4209,QLD,AUSTRALIA,"{'longitude': 153.29819227, 'latitude': -27.83152256}"
6 MAREEBA PLACE,ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.41342429, 'latitude': -28.05888431}"
1 BROADWAY DRIVE,OXENFORD,4210,QLD,AUSTRALIA,"{'longitude': 153.31296821, 'latitude': -27.92352165}"
49 FLAXTON DRIVE,MAPLETON,4560,QLD,AUSTRALIA,"{'longitude': 152.86765963, 'latitude': -26.62800471}"
"UNIT 21, 31 SIMPSONS ROAD",ELANORA,4221,QLD,AUSTRALIA,"{'longitude': 153.45108814, 'latitude': -28.1403895}"
"UNIT 1, 96 COOTHARABA DRIVE",HELENSVALE,4212,QLD,AUSTRALIA,"{'longitude': 153.34558986, 'latitude': -27.90128686}"
"UNIT 3, 18 MURLONG CRESCENT",PALM BEACH,4221,QLD,AUSTRALIA,"{'longitude': 153.45638484, 'latitude': -28.10293321}"
"UNIT 2, 16 MINCHINTON STREET",CALOUNDRA,4551,QLD,AUSTRALIA,"{'longitude': 153.13039362, 'latitude': -26.80158689}"
2 HUON CRESCENT,RUNAWAY BAY,4216,QLD,AUSTRALIA,"{'longitude': 153.40642638, 'latitude': -27.91243716}"
30 MONTEGO COURT,MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.41671908, 'latitude': -28.05557807}"
11 GLENMOUNT ROAD,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.03523029, 'latitude': -26.69452387}"
31 SURFRIDER PLACE,MUDJIMBA,4564,QLD,AUSTRALIA,"{'longitude': 153.0960371, 'latitude': -26.61085684}"
11 KIANGA STREET,PELICAN WATERS,4551,QLD,AUSTRALIA,"{'longitude': 153.10441061, 'latitude': -26.83728103}"
19 ROCKFORD STREET,PIMPAMA,4209,QLD,AUSTRALIA,"{'longitude': 153.28503582, 'latitude': -27.81309185}"
4 SUNLAND COURT,BEERWAH,4519,QLD,AUSTRALIA,"{'longitude': 152.95878878, 'latitude': -26.87280544}"
"UNIT 805, 120 MARINE PARADE",COOLANGATTA,4225,QLD,AUSTRALIA,"{'longitude': 153.54268369, 'latitude': -28.16794836}"
4 HEGGYS COURT,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.08160783, 'latitude': -26.68929912}"
64 BEACHWAY PARADE,MARCOOLA,4564,QLD,AUSTRALIA,"{'longitude': 153.09607604, 'latitude': -26.57618416}"
"VILLA 451, 118 BELLFLOWER ROAD",SIPPY DOWNS,4556,QLD,AUSTRALIA,"{'longitude': 153.04860513, 'latitude': -26.72412744}"
"UNIT 42, 15 SIMPSONS ROAD",ELANORA,4221,QLD,AUSTRALIA,"{'longitude': 153.45242369, 'latitude': -28.13935069}"
2 COACH WAY,UPPER COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.29726899, 'latitude': -27.8547313}"
10 TEUTOBERG AVENUE,WITTA,4552,QLD,AUSTRALIA,"{'longitude': 152.81200552, 'latitude': -26.70147315}"
27 HIGHGROVE CIRCUIT,PEREGIAN SPRINGS,4573,QLD,AUSTRALIA,"{'longitude': 153.07393914, 'latitude': -26.49325994}"
16 CAPELILY STREET,UPPER COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.28468586, 'latitude': -27.84994511}"
22 ROSEMOUNT DRIVE,WILLOW VALE,4209,QLD,AUSTRALIA,"{'longitude': 153.27561125, 'latitude': -27.83527353}"
18 HILL STREET,WOOMBYE,4559,QLD,AUSTRALIA,"{'longitude': 152.96586271, 'latitude': -26.6588033}"
44 WARRAN ROAD,YAROOMBA,4573,QLD,AUSTRALIA,"{'longitude': 153.09458815, 'latitude': -26.55115411}"
179 SIDNEY NOLAN DRIVE,COOMBABAH,4216,QLD,AUSTRALIA,"{'longitude': 153.3871107, 'latitude': -27.91462332}"
21 SHAW STREET,MERIDAN PLAINS,4551,QLD,AUSTRALIA,"{'longitude': 153.09705178, 'latitude': -26.76936782}"
39 SUTHERLAND STREET,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.06579676, 'latitude': -26.66887184}"
17 ELUSIVE ROAD,COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.37169419, 'latitude': -27.83702363}"
88 WUNBURRA CIRCLE,PACIFIC PINES,4211,QLD,AUSTRALIA,"{'longitude': 153.30207858, 'latitude': -27.94923004}"
"UNIT 5, 66 BRIGHTON STREET",BIGGERA WATERS,4216,QLD,AUSTRALIA,"{'longitude': 153.40460243, 'latitude': -27.93293524}"
112 ALLAN AVENUE,GLASS HOUSE MOUNTAINS,4518,QLD,AUSTRALIA,"{'longitude': 152.94363339, 'latitude': -26.90116734}"
26 FERNLEAF COURT,CURRIMUNDI,4551,QLD,AUSTRALIA,"{'longitude': 153.11475656, 'latitude': -26.76640862}"
"UNIT 3, 3 WILPARK CRESCENT",CURRUMBIN WATERS,4223,QLD,AUSTRALIA,"{'longitude': 153.46683795, 'latitude': -28.1377743}"
"UNIT 25, 42 PELICAN WATERS BOULEVARD",PELICAN WATERS,4551,QLD,AUSTRALIA,"{'longitude': 153.10941344, 'latitude': -26.83248428}"
46 COAST VIEW PARADE,DOONAN,4562,QLD,AUSTRALIA,"{'longitude': 152.99007254, 'latitude': -26.46147127}"
12 COLJOHN STREET,LANDSBOROUGH,4550,QLD,AUSTRALIA,"{'longitude': 152.96506078, 'latitude': -26.79793768}"
2 MACADAMIA DRIVE,MALENY,4552,QLD,AUSTRALIA,"{'longitude': 152.84441663, 'latitude': -26.75558126}"
"UNIT 1, 5 PARNKI PARADE",PALM BEACH,4221,QLD,AUSTRALIA,"{'longitude': 153.4550555, 'latitude': -28.10361118}"
"UNIT 2, 10 CRIMSON COURT",MIAMI,4220,QLD,AUSTRALIA,"{'longitude': 153.43560812, 'latitude': -28.07331734}"
11 NEMARA STREET,BIGGERA WATERS,4216,QLD,AUSTRALIA,"{'longitude': 153.39467664, 'latitude': -27.92731631}"
"UNIT 2, 6 BACARDI COURT",MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42379759, 'latitude': -28.03753885}"
"UNIT 904, 9 LAYCOCK STREET",SURFERS PARADISE,4217,QLD,AUSTRALIA,"{'longitude': 153.43073132, 'latitude': -28.00485882}"
163 PANORAMA DRIVE,ROSEMOUNT,4560,QLD,AUSTRALIA,"{'longitude': 152.97549351, 'latitude': -26.62950193}"
22 PARK AVENUE,BROADBEACH WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.41328253, 'latitude': -28.02766244}"
11 PONTEE PARADE,ALEXANDRA HEADLAND,4572,QLD,AUSTRALIA,"{'longitude': 153.09827062, 'latitude': -26.66974339}"
"UNIT 1, 36 DALPURA STREET",SURFERS PARADISE,4217,QLD,AUSTRALIA,"{'longitude': 153.41917345, 'latitude': -27.99692137}"
54 EXPECTATION CIRCUIT,NAMBOUR,4560,QLD,AUSTRALIA,"{'longitude': 152.94538347, 'latitude': -26.61386552}"
"UNIT 8, 7 BORDER DRIVE NORTH",CURRUMBIN WATERS,4223,QLD,AUSTRALIA,"{'longitude': 153.47996855, 'latitude': -28.1539733}"
"UNIT 245, 19 BURLEIGH STREET",BURLEIGH HEADS,4220,QLD,AUSTRALIA,"{'longitude': 153.4479358, 'latitude': -28.08849943}"
6 MACKEREL STREET,MOUNTAIN CREEK,4557,QLD,AUSTRALIA,"{'longitude': 153.10307946, 'latitude': -26.70864165}"
20 GLASSWING AVENUE,PALMVIEW,4553,QLD,AUSTRALIA,"{'longitude': 153.04235675, 'latitude': -26.74695981}"
11 PEACOCK CRESCENT,BOKARINA,4575,QLD,AUSTRALIA,"{'longitude': 153.13021101, 'latitude': -26.73351081}"
"UNIT 2, 33 BRAKES CRESCENT",MIAMI,4220,QLD,AUSTRALIA,"{'longitude': 153.44415162, 'latitude': -28.07037841}"
"UNIT 27, 10 GRAND PARADE",PARREARRA,4575,QLD,AUSTRALIA,"{'longitude': 153.12248769, 'latitude': -26.71103719}"
154 TALLOW WOOD DRIVE,KULUIN,4558,QLD,AUSTRALIA,"{'longitude': 153.06501417, 'latitude': -26.6547112}"
"UNIT 223, 215 COTTESLOE DRIVE",MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42151691, 'latitude': -28.06091682}"
"UNIT 212, 215 COTTESLOE DRIVE",MERMAID WATERS,4218,QLD,AUSTRALIA,"{'longitude': 153.42057539, 'latitude': -28.06124554}"
3 PARKLAND DRIVE,PACIFIC PARADISE,4564,QLD,AUSTRALIA,"{'longitude': 153.07381333, 'latitude': -26.61754415}"
5 TALOFA STREET,ASHMORE,4214,QLD,AUSTRALIA,"{'longitude': 153.37745493, 'latitude': -27.99334863}"
20 ELLY CIRCUIT,COOLUM BEACH,4573,QLD,AUSTRALIA,"{'longitude': 153.0793892, 'latitude': -26.54278453}"
10 HANWELL COURT,LITTLE MOUNTAIN,4551,QLD,AUSTRALIA,"{'longitude': 153.09137248, 'latitude': -26.77901199}"
21 LAMEROUGH PARADE,GOLDEN BEACH,4551,QLD,AUSTRALIA,"{'longitude': 153.11784275, 'latitude': -26.83069429}"
"UNIT 25, 10 PRICE LANE",BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.06222034, 'latitude': -26.67976424}"
36 PARASOL STREET,ASHMORE,4214,QLD,AUSTRALIA,"{'longitude': 153.39047486, 'latitude': -27.99340579}"
2 MOLUCCA AVENUE,PALM BEACH,4221,QLD,AUSTRALIA,"{'longitude': 153.47518612, 'latitude': -28.12774704}"
12 RAINTREES COURT,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.08775287, 'latitude': -26.68899829}"
"UNIT 39, 452 MARINE PARADE",BIGGERA WATERS,4216,QLD,AUSTRALIA,"{'longitude': 153.4060713, 'latitude': -27.93385222}"
24 WARANA AVENUE,SOUTHPORT,4215,QLD,AUSTRALIA,"{'longitude': 153.39310089, 'latitude': -27.98094339}"
"UNIT 4, 56 BROADWATER AVENUE",MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.07811255, 'latitude': -26.64463867}"
"UNIT 3, 3 MERON STREET",SOUTHPORT,4215,QLD,AUSTRALIA,"{'longitude': 153.4163567, 'latitude': -27.9750296}"
13 HILLCOT STREET,CURRUMBIN WATERS,4223,QLD,AUSTRALIA,"{'longitude': 153.45546503, 'latitude': -28.14849553}"
"UNIT 139, 2-10 COOLGARDIE STREET",ELANORA,4221,QLD,AUSTRALIA,"{'longitude': 153.4647188, 'latitude': -28.13666926}"
8 THE GARDENWAY,ROBINA,4226,QLD,AUSTRALIA,"{'longitude': 153.38120908, 'latitude': -28.08092074}"
"UNIT 10, 259 ASHMORE ROAD",BENOWA,4217,QLD,AUSTRALIA,"{'longitude': 153.38798322, 'latitude': -28.00655407}"
"UNIT 2, 10 DOGGETT DRIVE",MIAMI,4220,QLD,AUSTRALIA,"{'longitude': 153.43644056, 'latitude': -28.07291201}"
74 GLENLEA DRIVE,MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.07909896, 'latitude': -26.64865261}"
15 KINGARRY CIRCUIT,MERRIMAC,4226,QLD,AUSTRALIA,"{'longitude': 153.36827217, 'latitude': -28.0525295}"
5 HOCKING STREET,NAMBOUR,4560,QLD,AUSTRALIA,"{'longitude': 152.96457101, 'latitude': -26.63042989}"
"UNIT 37, 2 BOS DRIVE",COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.32552197, 'latitude': -27.86684359}"
7 DAWNANN COURT,CARRARA,4211,QLD,AUSTRALIA,"{'longitude': 153.3504153, 'latitude': -28.00556954}"
20 LEONARDO CIRCUIT,COOMBABAH,4216,QLD,AUSTRALIA,"{'longitude': 153.37904091, 'latitude': -27.91498381}"
33 YORK CREEK CRESCENT,REEDY CREEK,4227,QLD,AUSTRALIA,"{'longitude': 153.39234592, 'latitude': -28.11541352}"
"UNIT 59, 24 JESSICA DRIVE",UPPER COOMERA,4209,QLD,AUSTRALIA,"{'longitude': 153.2971278, 'latitude': -27.86613154}"
34 HERBERT STREET,CURRUMBIN WATERS,4223,QLD,AUSTRALIA,"{'longitude': 153.47893806, 'latitude': -28.14506698}"
"UNIT 307, 11 HIGH STREET",SIPPY DOWNS,4556,QLD,AUSTRALIA,"{'longitude': 153.05597325, 'latitude': -26.71498061}"
9 VISTA PARK DRIVE,BUDERIM,4556,QLD,AUSTRALIA,"{'longitude': 153.04081086, 'latitude': -26.68061296}"
1 PAVILIONS LANE,MAROOCHYDORE,4558,QLD,AUSTRALIA,"{'longitude': 153.07694822, 'latitude': -26.66566988}"
"UNIT 2, 17 MARSUPIAL DRIVE",COOMBABAH,4216,QLD,AUSTRALIA,"{'longitude': 153.38579013, 'latitude': -27.90469698}"
3 HAMIA COURT,BLI BLI,4560,QLD,AUSTRALIA,"{'longitude': 153.03651077, 'latitude': -26.61143783}"
1 WHITTINGTON WAY,MAUDSLAND,4210,QLD,AUSTRALIA,"{'longitude': 153.28052193, 'latitude': -27.93154004}"
69 FROGMOUTH CIRCUIT,MOUNTAIN CREEK,4557,QLD,AUSTRALIA,"{'longitude': 153.09701383, 'latitude': -26.71348203}"
